,wrname,row,col,cell_acres,wr_acres,pct_cell_irr
3334,207,123,38,0.8308966,26.7129135,0.1196491
3335,207,124,36,2.5813851,26.7129135,0.3717194
3336,207,124,37,5.9393544,26.7129135,0.855267
3337,207,124,38,5.002593,26.7129135,0.7203734
3338,207,125,36,1.9226375,26.7129135,0.2768598
3339,207,125,37,4.4563832,26.7129135,0.6417192
3340,207,125,38,3.4366691,26.7129135,0.4948803
3341,208,123,29,2.4164672,119.3387451,0.3479713
3342,208,123,30,4.9937139,119.3387451,0.7190948
3343,208,123,31,4.8146615,119.3387451,0.6933113
3344,208,123,32,4.6356096,119.3387451,0.6675278
3345,208,123,33,4.457067,119.3387451,0.6418176
3346,208,123,34,4.2453485,119.3387451,0.6113302
3347,208,123,35,3.9021924,119.3387451,0.5619157
3348,208,123,36,2.3517926,119.3387451,0.3386581
3349,208,124,29,3.3754768,119.3387451,0.4860687
3350,208,124,30,6.9444447,119.3387451,1.0
3351,208,124,31,6.9444447,119.3387451,1.0
3352,208,124,32,6.9444447,119.3387451,1.0
3353,208,124,33,6.9444447,119.3387451,1.0
3354,208,124,34,6.9444447,119.3387451,1.0
3355,208,124,35,6.9444447,119.3387451,1.0
3356,208,124,36,4.3630595,119.3387451,0.6282806
3357,208,125,29,2.4550087,119.3387451,0.3535213
3358,208,125,30,5.0488605,119.3387451,0.7270359
3359,208,125,31,5.2358685,119.3387451,0.7539651
3360,208,125,32,5.4228764,119.3387451,0.7808942
3361,208,125,33,5.6098843,119.3387451,0.8078234
3362,208,125,34,5.7843332,119.3387451,0.832944
3363,208,125,35,5.4988098,119.3387451,0.7918286
3364,208,125,36,3.0582514,119.3387451,0.4403882
3365,209,125,29,1.0350717,446.1825562,0.1490503
3366,209,125,30,1.895584,446.1825562,0.2729641
3367,209,125,31,1.7085761,446.1825562,0.246035
3368,209,125,32,1.5215682,446.1825562,0.2191058
3369,209,125,33,1.3345603,446.1825562,0.1921767
3370,209,125,34,1.1601114,446.1825562,0.167056
3371,209,125,35,1.4456346,446.1825562,0.2081714
3372,209,125,36,1.9635557,446.1825562,0.282752
3373,209,125,37,2.4880614,446.1825562,0.3582808
3374,209,125,38,2.5806694,446.1825562,0.3716164
3375,209,126,29,3.6023974,446.1825562,0.5187452
3376,209,126,30,6.9444447,446.1825562,1.0
3377,209,126,31,6.9444447,446.1825562,1.0
3378,209,126,32,6.9444447,446.1825562,1.0
3379,209,126,33,6.9444447,446.1825562,1.0
3380,209,126,34,6.9444447,446.1825562,1.0
3381,209,126,35,6.9444447,446.1825562,1.0
3382,209,126,36,6.9444447,446.1825562,1.0
3383,209,126,37,6.9444447,446.1825562,1.0
3384,209,126,38,6.0123172,446.1825562,0.8657737
3385,209,127,29,3.7147036,446.1825562,0.5349173
3386,209,127,30,6.9444447,446.1825562,1.0
3387,209,127,31,6.9444447,446.1825562,1.0
3388,209,127,32,6.9444447,446.1825562,1.0
3389,209,127,33,6.9444447,446.1825562,1.0
3390,209,127,34,6.9444447,446.1825562,1.0
3391,209,127,35,6.9444447,446.1825562,1.0
3392,209,127,36,6.9444447,446.1825562,1.0
3393,209,127,37,6.9444447,446.1825562,1.0
3394,209,127,38,5.9925575,446.1825562,0.8629283
3395,209,128,29,3.8270035,446.1825562,0.5510885
3396,209,128,30,6.9444447,446.1825562,1.0
3397,209,128,31,6.9444447,446.1825562,1.0
3398,209,128,32,6.9444447,446.1825562,1.0
3399,209,128,33,6.9444447,446.1825562,1.0
3400,209,128,34,6.9444447,446.1825562,1.0
3401,209,128,35,6.9444447,446.1825562,1.0
3402,209,128,36,6.9444447,446.1825562,1.0
3403,209,128,37,6.9444447,446.1825562,1.0
3404,209,128,38,5.8918748,446.1825562,0.84843
3405,209,129,29,3.9392986,446.1825562,0.567259
3406,209,129,30,6.9444447,446.1825562,1.0
3407,209,129,31,6.9444447,446.1825562,1.0
3408,209,129,32,6.9444447,446.1825562,1.0
3409,209,129,33,6.9444447,446.1825562,1.0
3410,209,129,34,6.9444447,446.1825562,1.0
3411,209,129,35,6.9444447,446.1825562,1.0
3412,209,129,36,6.9444447,446.1825562,1.0
3413,209,129,37,6.9444447,446.1825562,1.0
3414,209,129,38,5.9638882,446.1825562,0.8587999
3415,209,130,29,2.5098739,446.1825562,0.3614218
3416,209,130,30,4.5571132,446.1825562,0.6562243
3417,209,130,31,6.5589528,446.1825562,0.9444892
3418,209,130,32,6.9444447,446.1825562,1.0
3419,209,130,33,6.9444447,446.1825562,1.0
3420,209,130,34,6.9444447,446.1825562,1.0
3421,209,130,35,6.9444447,446.1825562,1.0
3422,209,130,36,6.9444447,446.1825562,1.0
3423,209,130,37,6.9444447,446.1825562,1.0
3424,209,130,38,6.0502987,446.1825562,0.871243
3425,209,131,31,2.5069356,446.1825562,0.3609987
3426,209,131,32,6.9444447,446.1825562,1.0
3427,209,131,33,6.9444447,446.1825562,1.0
3428,209,131,34,6.9444447,446.1825562,1.0
3429,209,131,35,6.9444447,446.1825562,1.0
3430,209,131,36,6.9444447,446.1825562,1.0
3431,209,131,37,6.9444447,446.1825562,1.0
3432,209,131,38,5.6876278,446.1825562,0.8190184
3433,209,132,31,1.9562629,446.1825562,0.2817019
3434,209,132,32,6.9444447,446.1825562,1.0
3435,209,132,33,6.9444447,446.1825562,1.0
3436,209,132,34,6.9444447,446.1825562,1.0
3437,209,132,35,6.9444447,446.1825562,1.0
3438,209,132,36,6.9444447,446.1825562,1.0
3439,209,132,37,6.9444447,446.1825562,1.0
3440,209,132,38,5.0743551,446.1825562,0.7307071
3441,209,133,31,0.1947317,446.1825562,0.0280414
3442,209,133,32,0.7818776,446.1825562,0.1125904
3443,209,133,33,0.8633725,446.1825562,0.1243256
3444,209,133,34,0.9668878,446.1825562,0.1392318
3445,209,133,35,1.1118144,446.1825562,0.1601013
3446,209,133,36,1.2577034,446.1825562,0.1811093
3447,209,133,37,1.4035934,446.1825562,0.2021175
3448,209,133,38,1.0323242,446.1825562,0.1486547
3449,210,118,30,1.9734088,141.0458221,0.2841709
3450,210,118,31,2.6645751,141.0458221,0.3836988
3451,210,118,32,2.4470923,141.0458221,0.3523813
3452,210,118,33,2.2282286,141.0458221,0.3208649
3453,210,118,34,1.0687864,141.0458221,0.1539052
3454,210,119,29,1.2715322,141.0458221,0.1831006
3455,210,119,30,6.9327507,141.0458221,0.9983161
3456,210,119,31,6.9444447,141.0458221,1.0
3457,210,119,32,6.9444447,141.0458221,1.0
3458,210,119,33,6.9444447,141.0458221,1.0
3459,210,119,34,3.4695296,141.0458221,0.4996123
3460,210,120,29,0.0514658,141.0458221,0.0074111
3461,210,120,30,6.5778871,141.0458221,0.9472157
3462,210,120,31,6.9444447,141.0458221,1.0
3463,210,120,32,6.9444447,141.0458221,1.0
3464,210,120,33,6.9444447,141.0458221,1.0
3465,210,120,34,3.2634428,141.0458221,0.4699357
3466,210,121,30,5.5917468,141.0458221,0.8052115
3467,210,121,31,6.9444447,141.0458221,1.0
3468,210,121,32,6.9444447,141.0458221,1.0
3469,210,121,33,6.9444447,141.0458221,1.0
3470,210,121,34,3.0571694,141.0458221,0.4402324
3471,210,122,30,4.9434867,141.0458221,0.7118621
3472,210,122,31,6.9444447,141.0458221,1.0
3473,210,122,32,6.9444447,141.0458221,1.0
3474,210,122,33,6.9444447,141.0458221,1.0
3475,210,122,34,2.8508124,141.0458221,0.410517
3476,210,123,30,1.3761477,141.0458221,0.1981653
3477,210,123,31,2.1291471,141.0458221,0.3065972
3478,210,123,32,2.3078742,141.0458221,0.3323339
3479,210,123,33,2.4866011,141.0458221,0.3580706
3480,210,123,34,1.0181156,141.0458221,0.1466087
3481,211,118,27,0.5378288,39.9303169,0.0774473
3482,211,118,28,3.6738162,39.9303169,0.5290295
3483,211,118,29,3.3592772,39.9303169,0.4837359
3484,211,118,30,0.90865,39.9303169,0.1308456
3485,211,119,27,0.3869962,39.9303169,0.0557274
3486,211,119,28,6.9444447,39.9303169,1.0
3487,211,119,29,5.6729121,39.9303169,0.8168994
3488,211,119,30,0.0116938,39.9303169,0.0016839
3489,211,120,27,2.3e-06,39.9303169,3e-07
3490,211,120,28,6.4941001,39.9303169,0.9351504
3491,211,120,29,6.8929787,39.9303169,0.9925889
3492,211,120,30,0.3665572,39.9303169,0.0527842
3493,211,121,28,1.7515569,39.9303169,0.2522242
3494,211,121,29,2.5328145,39.9303169,0.3647253
3495,211,121,30,0.3966888,39.9303169,0.0571232
3496,212,118,24,0.3659175,133.0225372,0.0526921
3497,212,118,25,4.3206735,133.0225372,0.622177
3498,212,118,26,4.1050544,133.0225372,0.5911278
3499,212,118,27,3.3516064,133.0225372,0.4826313
3500,212,119,24,0.7286323,133.0225372,0.104923
3501,212,119,25,6.9444447,133.0225372,1.0
3502,212,119,26,6.9444447,133.0225372,1.0
3503,212,119,27,6.5574484,133.0225372,0.9442726
3504,212,120,24,0.9182659,133.0225372,0.1322303
3505,212,120,25,6.9444447,133.0225372,1.0
3506,212,120,26,6.9444447,133.0225372,1.0
3507,212,120,27,6.9444423,133.0225372,0.9999997
3508,212,120,28,0.4503443,133.0225372,0.0648496
3509,212,121,24,1.1070291,133.0225372,0.1594122
3510,212,121,25,6.9444447,133.0225372,1.0
3511,212,121,26,6.9444447,133.0225372,1.0
3512,212,121,27,6.6845589,133.0225372,0.9625764
3513,212,121,28,4.6016135,133.0225372,0.6626323
3514,212,121,29,4.4116297,133.0225372,0.6352746
3515,212,121,30,0.9560087,133.0225372,0.1376652
3516,212,122,24,1.2957805,133.0225372,0.1865924
3517,212,122,25,6.9444447,133.0225372,1.0
3518,212,122,26,6.9444447,133.0225372,1.0
3519,212,122,27,6.9444447,133.0225372,1.0
3520,212,122,28,6.9444447,133.0225372,1.0
3521,212,122,29,6.9444447,133.0225372,1.0
3522,212,122,30,2.0009577,133.0225372,0.2881379
3523,212,123,24,0.1909958,133.0225372,0.0275034
3524,212,123,25,1.0538186,133.0225372,0.1517499
3525,212,123,26,1.2339883,133.0225372,0.1776943
3526,212,123,27,1.4135756,133.0225372,0.2035549
3527,212,123,28,1.5926275,133.0225372,0.2293384
3528,212,123,29,1.7716445,133.0225372,0.2551168
3529,212,123,30,0.574273,133.0225372,0.0826953
3530,216,122,43,1.288797,43.7572403,0.1855868
3531,216,122,44,5.4418845,43.7572403,0.7836314
3532,216,122,45,4.4510207,43.7572403,0.640947
3533,216,122,46,3.4535797,43.7572403,0.4973155
3534,216,122,47,2.6011524,43.7572403,0.374566
3535,216,122,48,1.8616247,43.7572403,0.2680739
3536,216,123,43,1.0617963,43.7572403,0.1528987
3537,216,123,44,4.8770823,43.7572403,0.7022998
3538,216,123,45,5.0526276,43.7572403,0.7275783
3539,216,123,46,5.2137437,43.7572403,0.7507791
3540,216,123,47,5.3748589,43.7572403,0.7739797
3541,216,123,48,3.0790753,43.7572403,0.4433869
3542,217,119,43,0.862948,82.1154175,0.1242645
3543,217,119,44,4.7431064,82.1154175,0.6830073
3544,217,119,45,3.6290393,82.1154175,0.5225816
3545,217,119,46,1.9019176,82.1154175,0.2738761
3546,217,120,43,1.1294187,82.1154175,0.1626363
3547,217,120,44,6.9444447,82.1154175,1.0
3548,217,120,45,6.9444447,82.1154175,1.0
3549,217,120,46,4.2555947,82.1154175,0.6128057
3550,217,120,47,2.3577018,82.1154175,0.3395091
3551,217,120,48,1.5916574,82.1154175,0.2291987
3552,217,121,43,1.3222965,82.1154175,0.1904107
3553,217,121,44,6.9444447,82.1154175,1.0
3554,217,121,45,6.9444447,82.1154175,1.0
3555,217,121,46,6.9444447,82.1154175,1.0
3556,217,121,47,6.9444447,82.1154175,1.0
3557,217,121,48,4.427949,82.1154175,0.6376246
3558,217,122,43,0.2111877,82.1154175,0.030411
3559,217,122,44,1.5025599,82.1154175,0.2163686
3560,217,122,45,2.4934239,82.1154175,0.359053
3561,217,122,46,3.4908648,82.1154175,0.5026845
3562,217,122,47,4.3432922,82.1154175,0.6254341
3563,217,122,48,2.1826191,82.1154175,0.3142971
3564,218,119,46,0.8487555,9.4597292,0.1222208
3565,218,119,47,0.8921701,9.4597292,0.1284725
3566,218,120,46,2.687804,9.4597292,0.3870438
3567,218,120,47,3.8139446,9.4597292,0.549208
3568,218,120,48,1.2133422,9.4597292,0.1747213
3569,219,118,39,1.0754784,154.6651764,0.1548689
3570,219,118,40,1.011251,154.6651764,0.1456201
3571,219,118,41,0.7857404,154.6651764,0.1131466
3572,219,118,42,0.5608706,154.6651764,0.0807654
3573,219,118,43,0.3140015,154.6651764,0.0452162
3574,219,119,39,6.1965022,154.6651764,0.8922963
3575,219,119,40,6.9444447,154.6651764,1.0
3576,219,119,41,6.9444447,154.6651764,1.0
3577,219,119,42,6.9444447,154.6651764,1.0
3578,219,119,43,6.0079021,154.6651764,0.8651379
3579,219,120,39,6.3625903,154.6651764,0.916213
3580,219,120,40,6.9444447,154.6651764,1.0
3581,219,120,41,6.9444447,154.6651764,1.0
3582,219,120,42,6.9444447,154.6651764,1.0
3583,219,120,43,5.8150258,154.6651764,0.8373637
3584,219,121,39,6.5170894,154.6651764,0.9384609
3585,219,121,40,6.9444447,154.6651764,1.0
3586,219,121,41,6.9444447,154.6651764,1.0
3587,219,121,42,6.9444447,154.6651764,1.0
3588,219,121,43,5.622148,154.6651764,0.8095893
3589,219,122,39,6.6386533,154.6651764,0.9559661
3590,219,122,40,6.9444447,154.6651764,1.0
3591,219,122,41,6.9444447,154.6651764,1.0
3592,219,122,42,6.9444447,154.6651764,1.0
3593,219,122,43,5.4444599,154.6651764,0.7840022
3594,219,123,39,3.5609312,154.6651764,0.5127741
3595,219,123,40,3.8476381,154.6651764,0.5540599
3596,219,123,41,4.0225291,154.6651764,0.5792442
3597,219,123,42,4.1973271,154.6651764,0.6044151
3598,219,123,43,3.3302648,154.6651764,0.4795581
3599,220,118,34,0.9805091,152.3529968,0.1411933
3600,220,118,35,2.1443608,152.3529968,0.3087879
3601,220,118,36,2.0700464,152.3529968,0.2980867
3602,220,118,37,1.8628923,152.3529968,0.2682565
3603,220,118,38,1.6558794,152.3529968,0.2384466
3604,220,118,39,0.1198403,152.3529968,0.017257
3605,220,119,34,3.4749148,152.3529968,0.5003877
3606,220,119,35,6.9444447,152.3529968,1.0
3607,220,119,36,6.9444447,152.3529968,1.0
3608,220,119,37,6.9444447,152.3529968,1.0
3609,220,119,38,6.9444447,152.3529968,1.0
3610,220,119,39,0.6211799,152.3529968,0.0894499
3611,220,120,34,3.6810017,152.3529968,0.5300642
3612,220,120,35,6.9444447,152.3529968,1.0
3613,220,120,36,6.9444447,152.3529968,1.0
3614,220,120,37,6.9444447,152.3529968,1.0
3615,220,120,38,6.9444447,152.3529968,1.0
3616,220,120,39,0.5685705,152.3529968,0.0818742
3617,220,121,34,3.887275,152.3529968,0.5597676
3618,220,121,35,6.9444447,152.3529968,1.0
3619,220,121,36,6.9444447,152.3529968,1.0
3620,220,121,37,6.9444447,152.3529968,1.0
3621,220,121,38,6.9444447,152.3529968,1.0
3622,220,121,39,0.4254308,152.3529968,0.061262
3623,220,122,34,4.0936322,152.3529968,0.589483
3624,220,122,35,6.9444447,152.3529968,1.0
3625,220,122,36,6.9444447,152.3529968,1.0
3626,220,122,37,6.9444447,152.3529968,1.0
3627,220,122,38,6.9444447,152.3529968,1.0
3628,220,122,39,0.3057913,152.3529968,0.0440339
3629,220,123,34,1.6809152,152.3529968,0.2420518
3630,220,123,35,3.0422521,152.3529968,0.4380843
3631,220,123,36,3.388525,152.3529968,0.4879476
3632,220,123,37,3.5382173,152.3529968,0.5095033
3633,220,123,38,3.5713687,152.3529968,0.5142771
3634,220,123,39,0.1111278,152.3529968,0.0160024
3635,221,117,39,4.8508878,22.4252815,0.6985278
3636,221,117,40,2.7369096,22.4252815,0.394115
3637,221,118,39,5.3424115,22.4252815,0.7693073
3638,221,118,40,5.8222771,22.4252815,0.8384079
3639,221,118,41,3.2967412,22.4252815,0.4747307
3640,221,118,42,0.369126,22.4252815,0.0531541
3641,222,110,39,1.2460138,233.0159912,0.179426
3642,222,110,40,0.0528695,233.0159912,0.0076132
3643,222,111,39,4.1000743,233.0159912,0.5904107
3644,222,111,40,4.623662,233.0159912,0.6658073
3645,222,111,41,0.3728358,233.0159912,0.0536884
3646,222,112,39,4.42483,233.0159912,0.6371755
3647,222,112,40,6.9444447,233.0159912,1.0
3648,222,112,41,6.5912476,233.0159912,0.9491397
3649,222,112,42,4.0901985,233.0159912,0.5889886
3650,222,112,43,1.2356578,233.0159912,0.1779347
3651,222,113,39,4.7501254,233.0159912,0.6840181
3652,222,113,40,6.9444447,233.0159912,1.0
3653,222,113,41,6.9444447,233.0159912,1.0
3654,222,113,42,6.9444447,233.0159912,1.0
3655,222,113,43,5.0496235,233.0159912,0.7271458
3656,222,113,44,1.261335,233.0159912,0.1816322
3657,222,114,39,4.3120346,233.0159912,0.620933
3658,222,114,40,6.9444447,233.0159912,1.0
3659,222,114,41,6.9444447,233.0159912,1.0
3660,222,114,42,6.9444447,233.0159912,1.0
3661,222,114,43,6.9444447,233.0159912,1.0
3662,222,114,44,5.5265079,233.0159912,0.7958171
3663,222,115,39,0.6429707,233.0159912,0.0925878
3664,222,115,40,6.5881848,233.0159912,0.9486986
3665,222,115,41,6.9444447,233.0159912,1.0
3666,222,115,42,6.9444447,233.0159912,1.0
3667,222,115,43,6.9444447,233.0159912,1.0
3668,222,115,44,5.5090628,233.0159912,0.793305
3669,222,115,45,0.1467766,233.0159912,0.0211358
3670,222,115,48,0.5405946,233.0159912,0.0778456
3671,222,116,40,2.3892376,233.0159912,0.3440502
3672,222,116,41,3.9092057,233.0159912,0.5629256
3673,222,116,42,4.0217729,233.0159912,0.5791353
3674,222,116,43,4.3537965,233.0159912,0.6269467
3675,222,116,44,6.9444447,233.0159912,1.0
3676,222,116,45,3.6592822,233.0159912,0.5269367
3677,222,116,47,1.5461053,233.0159912,0.2226392
3678,222,116,48,4.1711984,233.0159912,0.6006526
3679,222,117,43,0.6426138,233.0159912,0.0925364
3680,222,117,44,6.9444447,233.0159912,1.0
3681,222,117,45,6.6979084,233.0159912,0.9644988
3682,222,117,46,4.088603,233.0159912,0.5887588
3683,222,117,47,6.898407,233.0159912,0.9933706
3684,222,117,48,4.8810458,233.0159912,0.7028706
3685,222,118,43,0.7426543,233.0159912,0.1069422
3686,222,118,44,6.8209429,233.0159912,0.9822158
3687,222,118,45,6.9442005,233.0159912,0.9999649
3688,222,118,46,6.9444447,233.0159912,1.0
3689,222,118,47,6.9444447,233.0159912,1.0
3690,222,118,48,4.6706276,233.0159912,0.6725703
3691,222,119,45,0.1027544,233.0159912,0.0147966
3692,222,119,46,0.3116778,233.0159912,0.0448816
3693,222,119,47,0.4787955,233.0159912,0.0689466
3694,222,119,48,0.4030241,233.0159912,0.0580355
3695,223,119,46,3.2090244,9.929512,0.4620995
3696,223,119,47,3.5617201,9.929512,0.5128877
3697,223,119,48,3.1335564,9.929512,0.4512321
3698,224,116,40,1.1026565,42.0642662,0.1587825
3699,224,116,41,3.0352387,42.0642662,0.4370744
3700,224,116,42,2.9226713,42.0642662,0.4208647
3701,224,116,43,2.5906482,42.0642662,0.3730533
3702,224,117,40,0.3079365,42.0642662,0.0443429
3703,224,117,41,5.9560256,42.0642662,0.8576677
3704,224,117,42,6.9444447,42.0642662,1.0
3705,224,117,43,6.3018308,42.0642662,0.9074636
3706,224,118,41,1.0307027,42.0642662,0.1484212
3707,224,118,42,6.0144477,42.0642662,0.8660805
3708,224,118,43,5.8576603,42.0642662,0.8435031
3709,225,118,43,0.0301284,5.0080662,0.0043385
3710,225,118,44,0.1235017,5.0080662,0.0177842
3711,225,118,45,0.0002437,5.0080662,3.51e-05
3712,225,119,43,0.0735943,5.0080662,0.0105976
3713,225,119,44,1.977212,5.0080662,0.2847185
3714,225,119,45,2.1425343,5.0080662,0.3085249
3715,225,119,46,0.6608546,5.0080662,0.0951631
3716,226,114,39,1.1307706,25.0164528,0.162831
3717,226,115,39,5.4124193,25.0164528,0.7793884
3718,226,115,40,0.3562596,25.0164528,0.0513014
3719,226,116,39,6.2677298,25.0164528,0.9025531
3720,226,116,40,3.4525502,25.0164528,0.4971672
3721,226,117,39,1.5432512,25.0164528,0.2222282
3722,226,117,40,3.8995984,25.0164528,0.5615422
3723,226,117,41,0.9884189,25.0164528,0.1423323
3724,226,118,40,0.1109163,25.0164528,0.0159719
3725,226,118,41,1.8312601,25.0164528,0.2637014
3726,227,107,34,0.6690121,318.8636169,0.0963377
3727,227,107,35,1.0906601,318.8636169,0.1570551
3728,227,107,36,0.5707507,318.8636169,0.0821881
3729,227,108,34,1.4021757,318.8636169,0.2019133
3730,227,108,35,6.0181241,318.8636169,0.8666099
3731,227,108,36,4.9962564,318.8636169,0.7194609
3732,227,109,34,1.6049397,318.8636169,0.2311113
3733,227,109,35,6.9412227,318.8636169,0.999536
3734,227,109,36,6.6850181,318.8636169,0.9626426
3735,227,109,37,6.3779197,318.8636169,0.9184204
3736,227,109,38,6.0965958,318.8636169,0.8779098
3737,227,109,39,1.9739133,318.8636169,0.2842435
3738,227,110,34,1.8236271,318.8636169,0.2626023
3739,227,110,35,6.9444447,318.8636169,1.0
3740,227,110,36,6.9444447,318.8636169,1.0
3741,227,110,37,6.9444447,318.8636169,1.0
3742,227,110,38,6.9444447,318.8636169,1.0
3743,227,110,39,2.0293462,318.8636169,0.2922259
3744,227,111,34,2.0423145,318.8636169,0.2940933
3745,227,111,35,6.9444447,318.8636169,1.0
3746,227,111,36,6.9444447,318.8636169,1.0
3747,227,111,37,6.9444447,318.8636169,1.0
3748,227,111,38,6.9444447,318.8636169,1.0
3749,227,111,39,1.7081577,318.8636169,0.2459747
3750,227,112,34,2.2610252,318.8636169,0.3255876
3751,227,112,35,6.9444447,318.8636169,1.0
3752,227,112,36,6.9444447,318.8636169,1.0
3753,227,112,37,6.9444447,318.8636169,1.0
3754,227,112,38,6.9444447,318.8636169,1.0
3755,227,112,39,1.3869668,318.8636169,0.1997232
3756,227,113,34,2.4789023,318.8636169,0.3569619
3757,227,113,35,6.9444447,318.8636169,1.0
3758,227,113,36,6.9444447,318.8636169,1.0
3759,227,113,37,6.9444447,318.8636169,1.0
3760,227,113,38,6.9444447,318.8636169,1.0
3761,227,113,39,1.0536019,318.8636169,0.1517187
3762,227,114,34,2.6554203,318.8636169,0.3823805
3763,227,114,35,6.9444447,318.8636169,1.0
3764,227,114,36,6.9444447,318.8636169,1.0
3765,227,114,37,6.9444447,318.8636169,1.0
3766,227,114,38,6.9444447,318.8636169,1.0
3767,227,114,39,1.0718,318.8636169,0.1543392
3768,227,115,34,2.8110709,318.8636169,0.4047942
3769,227,115,35,6.9444447,318.8636169,1.0
3770,227,115,36,6.9444447,318.8636169,1.0
3771,227,115,37,6.9444447,318.8636169,1.0
3772,227,115,38,6.9444447,318.8636169,1.0
3773,227,115,39,0.887892,318.8636169,0.1278564
3774,227,116,34,2.9671841,318.8636169,0.4272745
3775,227,116,35,6.9444447,318.8636169,1.0
3776,227,116,36,6.9444447,318.8636169,1.0
3777,227,116,37,6.9444447,318.8636169,1.0
3778,227,116,38,6.9444447,318.8636169,1.0
3779,227,116,39,0.6573357,318.8636169,0.0946563
3780,227,117,34,3.1232975,318.8636169,0.4497548
3781,227,117,35,6.9444447,318.8636169,1.0
3782,227,117,36,6.9444447,318.8636169,1.0
3783,227,117,37,6.9444447,318.8636169,1.0
3784,227,117,38,6.9444447,318.8636169,1.0
3785,227,117,39,0.5424372,318.8636169,0.078111
3786,227,118,34,2.3009779,318.8636169,0.3313408
3787,227,118,35,4.8000836,318.8636169,0.6912121
3788,227,118,36,4.8743982,318.8636169,0.7019134
3789,227,118,37,5.081552,318.8636169,0.7317435
