obsnme,head,date,time
ob_254_16,4706.05352,1981-05-22,00:00:00
ob_254_17,4705.96352,1981-06-18,00:00:00
ob_254_18,4704.86352,1981-07-22,00:00:00
ob_254_19,4704.24352,1981-08-18,00:00:00
ob_254_20,4703.67352,1981-09-18,00:00:00
ob_254_21,4703.40352,1981-10-20,00:00:00
ob_254_22,4703.62352,1981-11-19,00:00:00
ob_254_23,4703.70352,1981-12-16,00:00:00
ob_254_24,4704.17352,1982-01-24,00:00:00
ob_254_25,4704.1035200000015,1982-02-18,00:00:00
ob_254_26,4704.223520000001,1982-03-18,00:00:00
ob_254_27,4704.12352,1982-04-20,00:00:00
ob_254_28,4705.1035200000015,1982-05-19,00:00:00
ob_254_29,4705.76352,1982-06-21,00:00:00
ob_254_30,4706.20352,1982-07-19,00:00:00
ob_254_31,4705.66352,1982-08-17,00:00:00
ob_254_32,4705.17352,1982-09-22,00:00:00
ob_254_33,4704.76352,1982-10-20,00:00:00
ob_254_34,4706.71352,1983-02-24,00:00:00
ob_254_35,4707.273520000002,1983-05-19,00:00:00
ob_254_36,4706.65352,1983-07-12,00:00:00
ob_254_37,4706.41352,1983-08-16,00:00:00
ob_254_38,4705.88352,1983-10-11,00:00:00
ob_254_39,4705.45352,1984-02-20,00:00:00
ob_254_40,4703.84352,1985-12-10,00:00:00
ob_254_41,4703.70352,1986-02-10,00:00:00
ob_254_42,4707.223520000001,1986-03-11,00:00:00
ob_254_43,4706.24352,1986-06-04,00:00:00
ob_254_44,4705.0635200000015,1986-08-18,00:00:00
ob_254_45,4703.91352,1986-12-02,00:00:00
ob_254_46,4703.38352,1987-03-09,00:00:00
ob_254_47,4705.82352,1987-06-15,00:00:00
ob_256_1,4700.62799,2012-07-30,00:00:00
ob_256_2,4700.6079899999995,2012-08-03,00:00:00
ob_256_3,4700.53799,2012-08-17,00:00:00
ob_256_4,4700.59799,2012-08-29,00:00:00
ob_256_5,4700.50799,2012-09-13,00:00:00
ob_256_6,4700.57799,2012-09-26,00:00:00
ob_256_7,4700.50799,2012-10-11,00:00:00
ob_256_8,4701.78799,2012-12-01,00:00:00
ob_257_1,4700.08799,2012-07-30,00:00:00
ob_257_2,4700.06799,2012-08-03,00:00:00
ob_257_3,4699.98799,2012-08-17,00:00:00
ob_257_4,4700.05799,2012-08-29,00:00:00
ob_257_5,4699.9379899999985,2012-09-13,00:00:00
ob_257_6,4699.98799,2012-09-26,00:00:00
ob_257_7,4699.94799,2012-10-11,00:00:00
ob_257_8,4701.25799,2012-12-01,00:00:00
ob_258_1,4699.92799,2012-07-30,00:00:00
ob_258_2,4699.90799,2012-08-03,00:00:00
ob_258_3,4699.83799,2012-08-17,00:00:00
ob_258_4,4699.8979899999995,2012-08-29,00:00:00
ob_258_5,4699.79799,2012-09-13,00:00:00
ob_258_6,4699.83799,2012-09-26,00:00:00
ob_258_7,4699.81799,2012-10-11,00:00:00
ob_258_8,4701.1079899999995,2012-12-01,00:00:00
ob_258_9,4701.04799,2012-12-01,00:00:00
ob_259_1,4688.9593,2012-07-30,00:00:00
ob_259_2,4688.9393,2012-08-03,00:00:00
ob_259_3,4688.8793,2012-08-17,00:00:00
ob_259_4,4688.8993,2012-08-29,00:00:00
ob_259_5,4688.8393,2012-09-13,00:00:00
ob_259_6,4688.8993,2012-09-26,00:00:00
ob_259_7,4688.8693,2012-09-26,00:00:00
ob_259_8,4688.8593,2012-10-10,00:00:00
ob_259_9,4688.8593,2012-10-11,00:00:00
ob_259_10,4689.1493,2012-11-29,00:00:00
ob_260_1,4685.5193,2012-07-30,00:00:00
ob_260_2,4685.7793,2012-08-17,00:00:00
ob_260_3,4686.0493,2012-09-13,00:00:00
ob_260_4,4686.1593,2012-09-26,00:00:00
ob_260_5,4686.1593,2012-09-26,00:00:00
ob_260_6,4686.3793,2012-10-11,00:00:00
ob_260_7,4687.6593,2012-11-30,00:00:00
ob_261_1,4694.8693,2010-07-28,00:00:00
ob_261_2,4694.8093,2010-08-04,00:00:00
ob_261_3,4694.8593,2010-08-10,00:00:00
ob_261_4,4694.7893,2010-08-12,00:00:00
ob_261_5,4694.7893,2010-08-16,00:00:00
ob_261_6,4694.7593,2010-08-19,00:00:00
ob_261_7,4694.7793,2010-08-24,00:00:00
ob_261_8,4694.8493,2010-08-31,00:00:00
ob_261_9,4694.7293,2010-09-08,00:00:00
ob_261_10,4694.7593,2010-09-09,00:00:00
ob_261_11,4694.7293,2010-09-30,00:00:00
ob_261_12,4695.3293,2010-10-19,00:00:00
ob_262_1,4694.7793,2010-07-28,00:00:00
ob_262_2,4694.6993,2010-08-04,00:00:00
ob_262_3,4694.7993,2010-08-10,00:00:00
ob_262_4,4694.7093,2010-08-12,00:00:00
ob_262_5,4694.7093,2010-08-16,00:00:00
ob_262_6,4694.6593,2010-08-19,00:00:00
ob_262_7,4694.6593,2010-08-24,00:00:00
ob_262_8,4694.7693,2010-08-31,00:00:00
ob_262_9,4694.6293,2010-09-08,00:00:00
ob_262_10,4694.6693,2010-09-09,00:00:00
ob_262_11,4694.6393,2010-09-30,00:00:00
ob_262_12,4695.2493,2010-10-19,00:00:00
ob_263_1,4694.7693,2010-07-28,00:00:00
ob_263_2,4694.7893,2010-08-10,00:00:00
ob_263_3,4694.7193,2010-08-12,00:00:00
ob_263_4,4694.7193,2010-08-16,00:00:00
ob_263_5,4694.6593,2010-08-19,00:00:00
ob_263_6,4694.6593,2010-08-24,00:00:00
ob_263_7,4694.7793,2010-08-31,00:00:00
ob_263_8,4694.6493,2010-09-08,00:00:00
ob_263_9,4694.6693,2010-09-09,00:00:00
ob_263_10,4694.6493,2010-09-30,00:00:00
ob_263_11,4695.2593,2010-10-19,00:00:00
ob_263_12,4694.5493,2012-09-15,00:00:00
ob_263_13,4694.5893,2012-09-25,00:00:00
ob_263_14,4694.5193,2012-10-11,00:00:00
ob_263_15,4694.7993,2012-11-30,00:00:00
ob_264_1,4694.8093,2010-07-28,00:00:00
ob_264_2,4694.7393,2010-08-04,00:00:00
ob_264_3,4694.8293,2010-08-10,00:00:00
ob_264_4,4694.7393,2010-08-12,00:00:00
ob_264_5,4694.7493,2010-08-16,00:00:00
ob_264_6,4694.6993,2010-08-19,00:00:00
ob_264_7,4694.7193,2010-08-24,00:00:00
ob_264_8,4694.8193,2010-08-31,00:00:00
ob_264_9,4694.6893,2010-09-08,00:00:00
ob_264_10,4694.7093,2010-09-09,00:00:00
ob_264_11,4694.6993,2010-09-30,00:00:00
ob_264_12,4695.2793,2010-10-19,00:00:00
ob_265_1,4693.9293,2012-07-30,00:00:00
ob_265_2,4693.8893,2012-08-02,00:00:00
ob_265_3,4693.8993,2012-08-03,00:00:00
ob_265_4,4693.8393,2012-08-17,00:00:00
ob_265_5,4693.8893,2012-08-29,00:00:00
ob_265_6,4693.7893,2012-09-13,00:00:00
ob_265_7,4693.8793,2012-09-25,00:00:00
ob_265_8,4693.7793,2012-10-11,00:00:00
ob_265_9,4694.9493,2012-12-01,00:00:00
ob_267_1,4694.5693,2012-07-30,00:00:00
ob_267_2,4694.5293,2012-08-02,00:00:00
ob_267_3,4694.5393,2012-08-03,00:00:00
ob_267_4,4694.4793,2012-08-17,00:00:00
ob_267_5,4694.5293,2012-08-29,00:00:00
ob_267_6,4694.4093,2012-09-13,00:00:00
ob_267_7,4694.4993,2012-09-25,00:00:00
ob_267_8,4694.4093,2012-10-11,00:00:00
ob_267_9,4694.7093,2012-12-01,00:00:00
ob_268_1,4693.7793,2012-07-30,00:00:00
ob_268_2,4693.7493,2012-08-02,00:00:00
ob_268_3,4693.7493,2012-08-03,00:00:00
ob_268_4,4693.6993,2012-08-17,00:00:00
ob_268_5,4693.7293,2012-08-28,00:00:00
ob_268_6,4693.6293,2012-09-13,00:00:00
ob_268_7,4693.6293,2012-09-14,00:00:00
ob_268_8,4693.7093,2012-09-25,00:00:00
ob_268_9,4693.6993,2012-09-25,00:00:00
ob_268_10,4693.6393,2012-10-10,00:00:00
ob_268_11,4693.9093,2012-11-29,00:00:00
ob_268_12,4694.7793,2012-12-01,00:00:00
ob_269_1,4690.6293,2012-07-30,00:00:00
ob_269_2,4690.5993,2012-08-03,00:00:00
ob_269_3,4690.4993,2012-08-17,00:00:00
ob_269_4,4690.4193,2012-09-13,00:00:00
ob_269_5,4690.5093,2012-09-25,00:00:00
ob_269_6,4690.4093,2012-10-11,00:00:00
ob_269_7,4690.6993,2012-11-30,00:00:00
ob_27_1,4755.7417,1996-12-11,00:00:00
ob_27_2,4755.5417,1997-04-01,00:00:00
ob_27_3,4755.5417,1997-06-26,00:00:00
ob_27_4,4755.7417,1997-09-19,00:00:00
ob_270_1,4691.0193,2012-07-30,00:00:00
ob_270_2,4690.9893,2012-08-02,00:00:00
ob_270_3,4690.9893,2012-08-03,00:00:00
ob_270_4,4690.9293,2012-08-17,00:00:00
ob_270_5,4690.9393,2012-08-28,00:00:00
ob_270_6,4690.8693,2012-09-13,00:00:00
ob_270_7,4690.9393,2012-09-25,00:00:00
ob_270_8,4690.9393,2012-09-25,00:00:00
ob_270_9,4690.8693,2012-10-10,00:00:00
ob_270_10,4690.8593,2012-10-11,00:00:00
ob_270_11,4691.1493,2012-11-29,00:00:00
ob_271_1,4688.7193,2012-07-30,00:00:00
ob_271_2,4688.6793,2012-08-02,00:00:00
ob_271_3,4688.6793,2012-08-03,00:00:00
ob_271_4,4688.6593,2012-08-17,00:00:00
ob_271_5,4688.5893,2012-08-28,00:00:00
ob_271_6,4688.5293,2012-09-13,00:00:00
ob_271_7,4688.5993,2012-09-25,00:00:00
ob_271_8,4688.5893,2012-09-25,00:00:00
ob_271_9,4688.5293,2012-10-10,00:00:00
ob_271_10,4688.5193,2012-10-11,00:00:00
ob_271_11,4688.8893,2012-11-29,00:00:00
ob_272_1,4685.1193,2012-07-30,00:00:00
ob_272_2,4685.9093,2012-08-02,00:00:00
ob_272_3,4685.4093,2012-08-03,00:00:00
ob_272_4,4686.5993,2012-08-17,00:00:00
ob_272_5,4688.2093,2012-09-13,00:00:00
ob_272_6,4688.5893,2012-09-25,00:00:00
ob_272_7,4688.7093,2012-10-10,00:00:00
ob_272_8,4688.7093,2012-10-11,00:00:00
ob_272_9,4689.0293,2012-11-30,00:00:00
ob_275_1,4693.9593,2012-07-30,00:00:00
ob_275_2,4693.9093,2012-08-04,00:00:00
ob_275_3,4693.8393,2012-08-17,00:00:00
ob_275_4,4693.8893,2012-08-28,00:00:00
ob_275_5,4693.8093,2012-09-13,00:00:00
ob_275_6,4693.8693,2012-09-24,00:00:00
ob_275_7,4693.8193,2012-10-10,00:00:00
ob_276_1,4694.6893,2012-07-30,00:00:00
ob_276_2,4694.6393,2012-08-04,00:00:00
ob_276_3,4694.6293,2012-08-04,00:00:00
ob_276_4,4694.5693,2012-08-17,00:00:00
ob_276_5,4694.6293,2012-08-28,00:00:00
ob_276_6,4694.5093,2012-09-13,00:00:00
ob_276_7,4694.5393,2012-09-24,00:00:00
ob_276_8,4694.5093,2012-10-10,00:00:00
ob_276_9,4694.8193,2012-12-01,00:00:00
ob_277_1,4694.2693,2012-07-30,00:00:00
ob_277_2,4694.2093,2012-08-04,00:00:00
ob_277_3,4694.2093,2012-08-04,00:00:00
ob_277_4,4694.1293,2012-08-17,00:00:00
ob_277_5,4694.1793,2012-08-28,00:00:00
ob_277_6,4694.0693,2012-09-13,00:00:00
ob_277_7,4694.0993,2012-09-24,00:00:00
ob_277_8,4694.0693,2012-10-10,00:00:00
ob_277_9,4694.3793,2012-12-01,00:00:00
ob_278_1,4688.6793,2012-08-28,00:00:00
ob_278_2,4688.5893,2012-09-13,00:00:00
ob_278_3,4688.6193,2012-09-24,00:00:00
ob_278_4,4688.5993,2012-09-24,00:00:00
ob_278_5,4688.5893,2012-10-10,00:00:00
ob_278_6,4688.5693,2012-10-11,00:00:00
ob_278_7,4688.9193,2012-11-30,00:00:00
ob_279_1,4688.7793,2012-07-30,00:00:00
ob_279_2,4688.8293,2012-08-04,00:00:00
ob_279_3,4688.7693,2012-08-17,00:00:00
ob_279_4,4688.6693,2012-09-13,00:00:00
ob_279_5,4688.6093,2012-09-24,00:00:00
ob_279_6,4688.6993,2012-10-10,00:00:00
ob_279_7,4688.6893,2012-10-11,00:00:00
ob_279_8,4689.0893,2012-12-01,00:00:00
ob_28_1,4883.61719,1988-06-17,00:00:00
ob_28_2,4893.5571899999995,1991-03-07,00:00:00
ob_28_3,4891.18719,1991-06-12,00:00:00
ob_28_4,4889.3471899999995,1991-08-07,00:00:00
ob_28_5,4892.19719,1991-12-05,00:00:00
ob_28_6,4894.12719,1992-03-12,00:00:00
ob_28_7,4890.32719,1992-06-10,00:00:00
ob_28_8,4888.65719,1992-09-15,00:00:00
ob_28_9,4891.60719,1992-12-22,00:00:00
ob_28_10,4893.6371899999995,1993-03-25,00:00:00
ob_28_11,4891.53719,1993-06-15,00:00:00
ob_28_12,4888.65719,1993-09-14,00:00:00
ob_28_13,4893.31719,1993-12-23,00:00:00
ob_28_14,4891.68719,1994-03-24,00:00:00
ob_28_15,4890.65719,1994-06-09,00:00:00
ob_28_16,4887.43719,1994-09-08,00:00:00
ob_28_17,4891.69719,1994-12-14,00:00:00
ob_28_18,4894.31719,1995-06-07,00:00:00
ob_28_19,4890.01719,1995-09-19,00:00:00
ob_28_20,4891.11719,1995-12-05,00:00:00
ob_28_21,4895.11719,1996-03-07,00:00:00
ob_28_22,4891.61719,1996-06-12,00:00:00
ob_28_23,4889.51719,1996-09-10,00:00:00
ob_28_24,4892.21719,1996-12-10,00:00:00
ob_28_25,4893.49719,1997-03-27,00:00:00
ob_28_26,4888.22719,1997-09-18,00:00:00
ob_281_1,4694.55342,2012-07-30,00:00:00
ob_281_2,4694.443420000001,2012-08-17,00:00:00
ob_281_3,4694.37342,2012-09-13,00:00:00
ob_281_4,4694.37342,2012-10-10,00:00:00
ob_282_1,4706.77979,1997-04-21,00:00:00
ob_282_2,4709.8597899999995,1998-05-11,00:00:00
ob_283_1,4716.19979,1985-12-10,00:00:00
ob_283_2,4716.06979,1986-02-11,00:00:00
ob_283_3,4716.36979,1986-05-14,00:00:00
ob_284_1,4722.33486,2002-09-30,00:00:00
ob_284_2,4716.39486,2005-02-02,00:00:00
ob_284_3,4716.8648600000015,2005-03-07,00:00:00
ob_284_4,4717.42486,2005-04-12,00:00:00
ob_284_5,4718.29486,2005-05-04,00:00:00
ob_284_6,4718.55486,2005-06-07,00:00:00
ob_284_7,4718.51486,2005-07-07,00:00:00
ob_284_8,4718.41486,2005-08-01,00:00:00
ob_284_9,4718.32486,2005-09-01,00:00:00
ob_284_10,4717.74486,2005-10-06,00:00:00
ob_284_11,4717.33486,2005-11-08,00:00:00
ob_284_12,4717.02486,2005-12-13,00:00:00
ob_284_13,4717.10486,2005-12-19,00:00:00
ob_284_14,4719.27486,2006-01-12,00:00:00
ob_284_15,4718.77486,2006-03-02,00:00:00
ob_284_16,4718.13486,2006-04-12,00:00:00
ob_284_17,4718.70486,2006-05-09,00:00:00
ob_284_18,4718.93486,2006-06-13,00:00:00
ob_284_19,4719.12486,2006-07-06,00:00:00
ob_284_20,4718.54486,2006-08-31,00:00:00
ob_284_21,4718.06486,2006-11-01,00:00:00
ob_284_22,4717.80486,2006-12-19,00:00:00
ob_284_23,4718.08486,2007-01-10,00:00:00
ob_284_24,4718.16486,2007-02-07,00:00:00
ob_284_25,4718.12486,2007-03-20,00:00:00
ob_284_26,4719.79486,2007-04-17,00:00:00
ob_284_27,4720.51486,2007-05-08,00:00:00
ob_284_28,4719.91486,2007-06-07,00:00:00
ob_284_29,4718.63486,2007-07-11,00:00:00
ob_284_30,4717.10486,2007-08-08,00:00:00
ob_284_31,4716.14486,2007-12-27,00:00:00
ob_284_32,4716.53486,2008-03-17,00:00:00
ob_284_33,4719.51486,2008-06-25,00:00:00
ob_284_34,4715.50486,2008-09-29,00:00:00
ob_284_35,4716.03486,2008-12-22,00:00:00
ob_284_36,4717.80486,2009-03-19,00:00:00
ob_284_37,4716.75486,2009-06-24,00:00:00
ob_284_38,4716.37486,2009-09-24,00:00:00
ob_284_39,4716.05486,2010-01-14,00:00:00
ob_284_40,4716.50486,2010-03-19,00:00:00
ob_284_41,4718.51486,2010-07-02,00:00:00
ob_284_42,4716.67486,2010-09-30,00:00:00
ob_284_43,4717.67486,2011-01-19,00:00:00
ob_284_44,4717.63486,2011-05-03,00:00:00
ob_284_45,4719.484860000001,2011-06-15,00:00:00
ob_284_46,4718.93486,2011-09-29,00:00:00
ob_284_47,4717.82486,2011-12-01,00:00:00
ob_284_48,4716.43486,2012-03-12,00:00:00
ob_284_49,4718.32486,2012-06-26,00:00:00
ob_284_50,4715.35486,2012-10-10,00:00:00
ob_284_51,4715.33486,2012-12-10,00:00:00
ob_284_52,4716.26486,2013-03-26,00:00:00
ob_284_53,4717.6548600000015,2013-05-29,00:00:00
ob_284_54,4718.444860000001,2013-07-01,00:00:00
ob_284_55,4715.77486,2013-09-05,00:00:00
ob_284_56,4716.52486,2013-12-16,00:00:00
ob_284_57,4716.71486,2014-02-25,00:00:00
ob_284_58,4719.35486,2014-06-10,00:00:00
ob_284_59,4714.50486,2014-09-24,00:00:00
ob_284_60,4713.81486,2014-12-22,00:00:00
ob_284_61,4714.43486,2015-03-16,00:00:00
ob_284_62,4714.43486,2015-03-16,00:00:00
ob_284_63,4716.944860000001,2015-06-09,00:00:00
ob_284_64,4713.02486,2015-09-21,00:00:00
ob_286_1,4693.4993,2010-08-20,00:00:00
ob_286_2,4693.5293,2010-09-30,00:00:00
ob_286_3,4693.9493,2010-10-19,00:00:00
ob_286_4,4694.3693,2010-10-28,00:00:00
ob_286_5,4694.2393,2010-11-16,00:00:00
ob_286_6,4694.2193,2010-11-16,00:00:00
ob_286_7,4694.1693,2010-11-18,00:00:00
ob_287_1,4693.4993,2010-07-27,00:00:00
ob_287_2,4693.5293,2010-08-04,00:00:00
ob_287_3,4693.5793,2010-08-10,00:00:00
ob_287_4,4693.5393,2010-08-12,00:00:00
ob_287_5,4693.5393,2010-08-16,00:00:00
ob_287_6,4693.5093,2010-08-19,00:00:00
ob_287_7,4693.4993,2010-08-24,00:00:00
ob_287_8,4693.5893,2010-08-31,00:00:00
ob_287_9,4693.4393,2010-09-07,00:00:00
ob_287_10,4693.4793,2010-09-30,00:00:00
ob_287_11,4693.8893,2010-10-19,00:00:00
ob_288_1,4693.7493,2010-07-27,00:00:00
ob_288_2,4693.7393,2010-08-04,00:00:00
ob_288_3,4693.7893,2010-08-10,00:00:00
ob_288_4,4693.7393,2010-08-12,00:00:00
ob_288_5,4693.7393,2010-08-16,00:00:00
ob_288_6,4693.6993,2010-08-19,00:00:00
ob_288_7,4693.7093,2010-08-24,00:00:00
ob_288_8,4693.7793,2010-08-31,00:00:00
ob_288_9,4693.6693,2010-09-07,00:00:00
ob_288_10,4693.6793,2010-09-30,00:00:00
ob_288_11,4694.0293,2010-10-19,00:00:00
ob_289_1,4693.7393,2010-07-27,00:00:00
ob_289_2,4693.7393,2010-08-04,00:00:00
ob_289_3,4693.7893,2010-08-10,00:00:00
ob_289_4,4693.7693,2010-08-12,00:00:00
ob_289_5,4693.7493,2010-08-16,00:00:00
ob_289_6,4693.7293,2010-08-19,00:00:00
ob_289_7,4693.7393,2010-08-24,00:00:00
ob_289_8,4693.8093,2010-08-31,00:00:00
ob_289_9,4693.6893,2010-09-07,00:00:00
ob_289_10,4693.7093,2010-09-30,00:00:00
ob_289_11,4694.0293,2010-10-19,00:00:00
ob_29_1,4749.80225,1999-09-29,00:00:00
ob_29_2,4746.62225,2003-03-19,00:00:00
ob_29_3,4746.40225,2004-04-01,00:00:00
ob_29_4,4745.48225,2004-12-16,00:00:00
ob_29_5,4745.88225,2005-02-02,00:00:00
ob_29_6,4746.08225,2005-03-07,00:00:00
ob_29_7,4746.25225,2005-04-12,00:00:00
ob_29_8,4748.36225,2005-05-04,00:00:00
ob_29_9,4749.83225,2005-06-09,00:00:00
ob_29_10,4750.51225,2005-07-07,00:00:00
ob_29_11,4749.56225,2005-08-01,00:00:00
ob_29_12,4747.92225,2005-09-01,00:00:00
ob_29_13,4747.75225,2005-10-05,00:00:00
ob_29_14,4747.27225,2005-11-07,00:00:00
ob_29_15,4747.66225,2005-12-12,00:00:00
ob_29_16,4749.30225,2006-01-12,00:00:00
ob_29_17,4749.60225,2006-03-01,00:00:00
ob_29_18,4749.25225,2006-04-11,00:00:00
ob_29_19,4750.72225,2006-05-08,00:00:00
ob_29_20,4751.45225,2006-06-12,00:00:00
ob_29_21,4751.70225,2006-07-05,00:00:00
ob_29_22,4752.17225,2006-08-02,00:00:00
ob_29_23,4750.04225,2006-08-30,00:00:00
ob_29_24,4748.79225,2006-10-31,00:00:00
ob_29_25,4748.37225,2006-12-18,00:00:00
ob_29_26,4748.51225,2007-01-10,00:00:00
ob_29_27,4748.10225,2007-02-06,00:00:00
ob_29_28,4747.60225,2007-03-19,00:00:00
ob_29_29,4749.20225,2007-04-16,00:00:00
ob_29_30,4750.72225,2007-05-07,00:00:00
ob_29_31,4751.40225,2007-06-06,00:00:00
ob_29_32,4751.59225,2007-07-11,00:00:00
ob_29_33,4746.35225,2007-08-07,00:00:00
ob_290_1,4693.7393,2010-07-27,00:00:00
ob_290_2,4693.7193,2010-08-04,00:00:00
ob_290_3,4693.7693,2010-08-10,00:00:00
ob_290_4,4693.6893,2010-08-12,00:00:00
ob_290_5,4693.7293,2010-08-16,00:00:00
ob_290_6,4693.6893,2010-08-19,00:00:00
ob_290_7,4693.6993,2010-08-24,00:00:00
ob_290_8,4693.7693,2010-08-31,00:00:00
ob_290_9,4693.6693,2010-09-07,00:00:00
ob_290_10,4693.6593,2010-09-30,00:00:00
ob_290_11,4694.0293,2010-10-19,00:00:00
ob_291_1,4816.62494,1981-03-17,00:00:00
ob_291_2,4816.88494,1981-04-22,00:00:00
ob_291_3,4817.29494,1981-05-22,00:00:00
ob_291_4,4817.4049399999985,1981-06-18,00:00:00
ob_291_5,4817.97494,1981-07-22,00:00:00
ob_291_6,4818.12494,1981-08-17,00:00:00
ob_291_7,4817.98494,1981-09-18,00:00:00
ob_291_8,4817.21494,1981-11-19,00:00:00
ob_291_9,4816.64494,1981-12-16,00:00:00
ob_291_10,4815.95494,1982-01-22,00:00:00
ob_291_11,4815.63494,1982-02-18,00:00:00
ob_291_12,4815.41494,1982-03-18,00:00:00
ob_291_13,4815.3649399999995,1982-04-20,00:00:00
ob_291_14,4815.62494,1982-05-19,00:00:00
ob_291_15,4816.30494,1982-06-21,00:00:00
ob_291_16,4816.75494,1982-07-19,00:00:00
ob_291_17,4816.80494,1982-08-16,00:00:00
ob_291_18,4817.62494,1982-09-22,00:00:00
ob_291_19,4817.89494,1982-10-20,00:00:00
ob_291_20,4816.83494,1983-02-24,00:00:00
ob_291_21,4819.04494,1983-07-12,00:00:00
ob_291_22,4819.09494,1983-10-11,00:00:00
ob_291_23,4817.09494,1985-11-26,00:00:00
ob_291_24,4816.96494,1985-12-10,00:00:00
ob_291_25,4815.25494,1986-05-19,00:00:00
ob_291_26,4812.83494,1986-06-04,00:00:00
ob_291_27,4816.71494,1986-08-26,00:00:00
ob_291_28,4815.01494,1987-03-09,00:00:00
ob_291_29,4816.66494,1987-06-15,00:00:00
ob_291_30,4814.55494,1987-12-08,00:00:00
ob_291_31,4814.06494,1988-03-08,00:00:00
ob_291_32,4815.6149399999995,1988-06-06,00:00:00
ob_291_33,4816.16494,1988-07-12,00:00:00
ob_291_34,4816.26494,1988-08-16,00:00:00
ob_291_35,4816.06494,1988-09-19,00:00:00
ob_291_36,4813.8249399999995,1990-04-17,00:00:00
ob_291_37,4808.8649399999995,1990-06-13,00:00:00
ob_291_38,4815.60494,1990-08-28,00:00:00
ob_291_39,4814.66494,1990-11-28,00:00:00
ob_291_40,4813.14494,1991-03-06,00:00:00
ob_291_41,4809.70494,1993-06-14,00:00:00
ob_291_42,4813.42494,1993-12-23,00:00:00
ob_291_43,4812.8249399999995,1994-03-23,00:00:00
ob_291_44,4803.13494,1994-09-07,00:00:00
ob_291_45,4806.77494,1995-06-06,00:00:00
ob_291_46,4813.39494,1995-09-19,00:00:00
ob_291_47,4812.21494,1996-03-06,00:00:00
ob_291_48,4818.6149399999995,1996-12-10,00:00:00
ob_291_49,4812.41494,1996-12-10,00:00:00
ob_291_50,4810.41494,1997-03-26,00:00:00
ob_291_51,4805.62494,1997-06-25,00:00:00
ob_291_52,4796.77494,2000-06-13,00:00:00
ob_291_53,4791.63494,2000-09-11,00:00:00
ob_291_54,4791.48494,2004-12-15,00:00:00
ob_291_55,4791.72494,2005-03-04,00:00:00
ob_291_56,4789.8649399999995,2005-04-11,00:00:00
ob_291_57,4791.6149399999995,2005-04-20,00:00:00
ob_291_58,4791.30494,2005-05-03,00:00:00
ob_291_59,4790.59494,2005-06-07,00:00:00
ob_291_60,4790.83494,2005-07-06,00:00:00
ob_291_61,4790.6149399999995,2005-09-02,00:00:00
ob_291_62,4788.13494,2005-10-05,00:00:00
ob_291_63,4786.81494,2005-11-07,00:00:00
ob_291_64,4790.92494,2005-12-12,00:00:00
ob_291_65,4791.05494,2006-01-12,00:00:00
ob_291_66,4780.84494,2006-02-27,00:00:00
ob_291_67,4779.37494,2006-04-11,00:00:00
ob_291_68,4776.14494,2006-05-08,00:00:00
ob_291_69,4783.74494,2006-06-12,00:00:00
ob_291_70,4788.8649399999995,2006-08-01,00:00:00
ob_291_71,4788.58494,2006-08-30,00:00:00
ob_291_72,4790.17494,2006-10-31,00:00:00
ob_291_73,4791.8249399999995,2006-12-18,00:00:00
ob_291_74,4790.84494,2007-01-10,00:00:00
ob_291_75,4788.3249399999995,2007-02-06,00:00:00
ob_291_76,4788.3249399999995,2007-03-19,00:00:00
ob_291_77,4785.45494,2007-04-16,00:00:00
ob_291_78,4788.0749399999995,2007-05-07,00:00:00
ob_291_79,4787.60494,2007-06-06,00:00:00
ob_291_80,4789.3249399999995,2007-08-07,00:00:00
ob_291_81,4782.98494,2015-02-12,00:00:00
ob_291_82,4781.26494,2015-07-28,00:00:00
ob_292_1,4724.73979,1981-03-17,00:00:00
ob_292_2,4725.96979,1981-04-22,00:00:00
ob_292_3,4726.1497899999995,1981-05-21,00:00:00
ob_292_4,4726.1097899999995,1981-06-18,00:00:00
ob_292_5,4724.54979,1981-07-22,00:00:00
ob_292_6,4722.91979,1981-08-17,00:00:00
ob_293_1,4829.4613899999995,1982-07-19,00:00:00
ob_293_2,4829.62139,1982-08-17,00:00:00
ob_293_3,4827.7113899999995,1982-09-22,00:00:00
ob_293_4,4828.05139,1982-10-20,00:00:00
ob_293_5,4828.41139,1983-02-24,00:00:00
ob_293_6,4828.2113899999995,1983-05-19,00:00:00
ob_293_7,4828.73139,1983-07-12,00:00:00
ob_293_8,4828.94139,1983-08-16,00:00:00
ob_293_9,4829.05139,1983-10-11,00:00:00
ob_293_10,4828.74139,1985-12-10,00:00:00
ob_293_11,4828.30139,1986-06-04,00:00:00
ob_293_12,4827.98139,1986-08-18,00:00:00
ob_293_13,4828.19139,1986-12-02,00:00:00
ob_293_14,4827.94139,1987-03-09,00:00:00
ob_293_15,4827.68139,1987-06-15,00:00:00
ob_293_16,4824.31139,1987-08-17,00:00:00
ob_293_17,4827.26139,1987-12-08,00:00:00
ob_293_18,4826.95139,1988-03-08,00:00:00
ob_293_19,4826.86139,1988-06-06,00:00:00
ob_293_20,4826.56139,1988-07-12,00:00:00
ob_293_21,4826.32139,1988-08-16,00:00:00
ob_293_22,4826.33139,1988-09-19,00:00:00
ob_293_23,4825.81139,1989-09-14,00:00:00
ob_293_24,4826.01139,1990-03-20,00:00:00
ob_293_25,4825.78139,1990-06-20,00:00:00
